what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333045493976
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333045495281
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333045501141
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333045501179
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333045502499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333045573400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333045573650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333045576871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047234365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333047343693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333047356585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333047415057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047467612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047471040
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333047471051
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333047626278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047639468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047639696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047648810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333047949555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333047992369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333047994452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333048004086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333048009852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333048011444
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333048039138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048181307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048185912
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333048283948
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333048287238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048292041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048292975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048326439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048350988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048354020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048471305
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333048484282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333048485095
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333048503010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048509908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048529023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333048533832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048540349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048547547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048557792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048571279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048583606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048588298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048590380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048614354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048636202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048702893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048704332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048705940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048706856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048721072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048746000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048747440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048759118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333048765911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048770377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048772760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048848596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048888691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333048896260
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333048898607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333048899355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048901995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048902525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048929456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048972001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333048987402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333048992469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049023146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049026927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049028651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049033000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049063887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333049069012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051335819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051342880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051352792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051490756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051514063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333051516431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051534690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051562660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333051579690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051588322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051614010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051620648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051682308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051745876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051758680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333051772800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333051777777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051779256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051786450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051794177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333051860360
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333051999992
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333052006546
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333052006584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333052010995
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333052012005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333052015401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333052020993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333052022576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333052102395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333052141297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333052206070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333052231542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333052273816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333052339459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333052340068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333052341332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333052374051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333052375121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333052610945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333052641920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333052980670
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333052996678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333052997751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053014689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053021756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053024648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053107626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053143485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053146485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053216185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053251524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053357012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053416905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053426152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053431138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053436429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053506166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053538733
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333053558860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333053617909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333053619560
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333053834402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053870953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053884343
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333053893386
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333053916574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053920990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053945618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053958675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053969033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333053980904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053984678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333053991471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054006714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054010180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054028260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054035257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054046433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054099474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054121186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054125648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054150897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333054287812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333054289923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333054293859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333054296118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054313235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054316378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333054373527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333054376474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333054385085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333054387019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333054392496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054397122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054399795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333054462270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333054462687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054485969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054506980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054520386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054525610
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333054525622
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333054610889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054681345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054691543
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333054695764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054771477
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333054772997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333054784730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054786703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333054790801
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333054790816
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333054828395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333054831635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333054832439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333054833265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333055015396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055017237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055024212
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333055024222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055077340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055077424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055086426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055207483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055209318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055326845
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333055327934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333055399654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333055402344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333055413755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333055436650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333055467986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333055683507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333055686840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333055826454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055827590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055836339
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333055836351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055853373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055854839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055856355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055857235
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333055858618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333055927914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333055972163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333057630812
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333057634776
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333057634778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333057636954
opened,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333057638954
activated,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333057638985
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333057666287
closed,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333057666287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333057673733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333057674020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333057681885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333058320429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333058322850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333058512132
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333058519678
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1333058519697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333058570417
