what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332808343043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818036027
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332818040426
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332818071408
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818071876
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818071891
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332818078116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332818087897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818089769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818124543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818126959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818135692
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818137259
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332818140584
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818140788
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818140811
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818143921
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332818143921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818151937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818153323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818154444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818156002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332818165243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819131478
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332819133896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819142903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819296936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819302659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819303429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819303631
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332819316753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819429377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819490810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332819491644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332819508745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819510105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819519458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332819526624
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332819526624
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332819553301
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332819553315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332819561768
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332819561769
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332819641559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332819649026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332820685016
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332820686772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332820803305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332820944624
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332820954657
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332820954672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332820988309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821001267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821012451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332821020414
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332821025049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332821029902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332821034927
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332821044324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332821046561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821050942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821051897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821279631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821298420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821303035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821359717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821367622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821400046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821416008
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332821422041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821427580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821432476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821448207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821449195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821467313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821482274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821484058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821518536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821523568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821524237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821546397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332821551965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821552649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821565768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332821590081
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332821593351
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332821593387
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332821593387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821597921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821809269
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332821814202
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332821817342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332821820096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332821822616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822000079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332822005363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822009719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822011022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822034479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332822043816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822046158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822506768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822516260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822524218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822530241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822559531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332822676449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823444603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332823449328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823456906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823458630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823704041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823712859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823715484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823721200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823728916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823731482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823733352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823742733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823746210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823758804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823934454
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823941457
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823941510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332823969246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332823970750
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823972815
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823972850
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823975362
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332823977835
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332823979695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332823980562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823987914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332823997633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332823997741
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824001488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824001539
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824001539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824006090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824007005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824045856
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824046089
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824046140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824052289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824055252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824089965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1332824091944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824093126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824115000
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824116049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824119397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824141394
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824146443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824155319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824222094
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824223744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824234522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824242518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824246395
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824250046
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824250144
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824268115
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824268286
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824270564
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824270732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824272365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824273650
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824273857
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824273881
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1332824291868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332824298522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824323771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824324767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824325574
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1332824328068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824328574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824333886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824334921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824346994
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332824361920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332824381777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824414706
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1332824431101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824431482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824449154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824470597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824473385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824474365
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824484492
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824484493
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824526229
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332824526229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824565149
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824571423
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824579412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824591409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824592622
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824594618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824600213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824660751
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824663453
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332824663484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824672304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332824677808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332824680869
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332824748182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332824751073
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332824761035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824763120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824765201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824807714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824811751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824814196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824817060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824882860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332824890947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332824894814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332825041966
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332825043631
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332825054755
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332825054755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332825071414
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332825071414
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332825146201
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332825146229
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332825220488
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332825220488
