what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332797708368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332797748000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797749494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797774786
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332797779032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332797779964
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332797779964
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332797781356
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332797781356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797860432
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1332797868264
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1332797868277
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1332797868330
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332797868388
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332797868399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797868455
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332797895166
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332797895166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797920853
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1332797920940
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1332797920950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797925302
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332797925318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797934903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332797946992
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332797947007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798036010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798104407
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1332798105840
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1332798105867
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1332798105960
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1332798105965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798116290
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1332798121094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798261760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1332798261785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798263006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798353443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798375236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798380564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798437826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798487160
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332798487282
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798491333
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798492891
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798492915
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1332798496863
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798497229
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798498900
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798504120
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1332798504368
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798506619
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798506862
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798519105
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798582522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798614683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798668395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798670345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798688724
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798690370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798694360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798733076
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798755940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798767961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798808881
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798811169
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798840818
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1332798856642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798889282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798892018
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798936270
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332798938545
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798940092
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798941854
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798951556
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798952752
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798960508
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332798963285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798964493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332798968942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332798968949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798973232
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798990107
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332798990197
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332798990197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799011247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799041486
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332799041521
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332799044351
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332799044370
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332799139236
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332799164366
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332799175584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799224729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799307999
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332799309708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799360537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799362127
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332799486809
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332799486812
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332799490943
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332799493336
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332799495982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332799513399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799563600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799595728
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332799595744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799613853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799615404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799619194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799722312
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332799759996
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332799760011
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332799815388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799822160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799835192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1332799835200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799847661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799929179
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1332799929191
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332799932508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332799943379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800051969
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800058016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800059865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800066383
