what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1332863303241
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1332863303660
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1332863307535
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1332863307536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863309614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863343511
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1332863346294
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1332863346296
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1332863346773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863352757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863354341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863456567
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1332863460185
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1332863460277
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332863460329
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1332863460375
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332863460414
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1332863460943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332863465770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863472637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863565024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863566743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863734122
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332863736537
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332863736537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332863868707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332864619350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332864626715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332864637316
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332864679203
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332864679305
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332864702364
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332864702364
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1332864807967
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1332864807988
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1332864808004
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1332864808042
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1332864808096
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1332864808101
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1332864826034
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1332864826046
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1332864826050
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1332864826086
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1332864826087
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332864872032
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332864872128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332864913217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332864954387
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332864954406
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332864957406
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332864957569
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332865026736
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332865026736
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332865030130
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332865030130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865136556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865147343
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332865153542
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332865153576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332865155524
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332865155524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865159313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865161316
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.300.v20110427,"org.eclipse.jst.server.tomcat.core",1332865170789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865171224
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1332865173641
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1332865173643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865175413
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332865175463
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1332865175569
opened,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332865175792
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332865177675
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332865181272
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1332865181365
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332865181554
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332865181809
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332865189187
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332865189187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865190769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865192762
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332865192795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865195702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865261323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332865273821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865289835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865335374
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332865337430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865390177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332865711619
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1332865716673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332865730328
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332865781509
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332865801958
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332865815775
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332865815794
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1332865829140
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1332865829145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332866007539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866010590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866019292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866055142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866055158
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332866055275
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866056551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866057685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866061284
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332866063282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332866067002
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1332866067020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866068668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866071018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866111114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866111129
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332866111254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866115150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866119483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866143285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866143299
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332866144593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866148601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866410966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866721993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866740968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866744585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866797700
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866827998
opened,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332866840338
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.100.v201103232243,"org.eclipse.wst.jsdt.debug.ui",1332866840404
activated,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332866840409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332866861600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866863012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866873581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1332866873599
activated,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332866876790
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332866905543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866928853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866943328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332866944736
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1332866944879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332866953565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332866954547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867007126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867078451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867176615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867182838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867184386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867212154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332867289838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332867297397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332867297851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867328035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867439633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867458975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867485547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867496983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867500114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867542069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867554344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867567979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867577018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867607836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867640134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867662365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332867685796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867689974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1332867689977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867695068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867704418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867762828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867787511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867787607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867790418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867875017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332867898583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867936292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867945123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867949229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867958765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867960192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332867975127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332867995924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868008839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868013064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868024020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868080714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868081683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868103026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868164070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868170320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868174143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868188738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868292432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332868297020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332868299982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868304244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868372184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868385869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868483626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868486553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868494646
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332868494657
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332868510315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332868544223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868800349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332868802566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868821054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868823199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868835271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332868844019
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332868844038
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332868976061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869016110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869079972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332869118976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869120446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869126916
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332869126926
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332869132761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332869161386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332869161767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332869212775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332869240362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332869245927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869248813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332869254021
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332869254031
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332869258030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332869289246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1332869332352
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1332869333632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332869340261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332869403252
